,ID,permalink,username,text,date,formatted_date,retweets,favorites,mentions,hashtags,geo,urls,author_id
69,1210948711846731776,https://twitter.com/GaryMarcus/status/1210948711846731776,,"most important is 1998 cog psych on #AIdebate site, and 1999 article in Science by Marcus, Vijayan et al. papers by Iris Berent with me in cognition and elsewhere on hebrew are also very relevant adult data re extrapolation. best conceptual discussion is ch. 3 of Algebraic Mind",2019-12-28 15:40:45,Sat Dec 28 15:40:45 +0000 2019,2,6,,#AIdebate,,,232294292
70,1210945640211070978,https://twitter.com/raamana_/status/1210945640211070978,,"The #DeepLearning anthem: Listen baby Ain't no goal high enough Ain't no depth low enough Ain't no challenge wide enough To keep DL from crushing it, babe Oh no, darling No symbols, no logic Nor brain storm Can't stop me baby.. Ain't no nothing complex enough.. #AIDebate #AI",2019-12-28 15:28:33,Sat Dec 28 15:28:33 +0000 2019,2,7,,#DeepLearning #AIDebate #AI,,,110940386
71,1210925362915553280,https://twitter.com/raphamilliere/status/1210925362915553280,,"Genuinely curious: what do you consider a plausible definition of DL? Do you think the definition given by @ylecun in reaction to the #AIDebate is implausible? If so, why?",2019-12-28 14:07:59,Sat Dec 28 14:07:59 +0000 2019,2,4,@ylecun,#AIDebate,,,731078318414544896
72,1210918039681740800,https://twitter.com/GaryMarcus/status/1210918039681740800,,"the other problem with what @ylecun says here is that it is false: the claims I make ARE supported by evidence, and they ARE published in (leading) peer-reviewed journals, such as Science, and Cognitive Psychology. references were given at #aidebate",2019-12-28 13:38:53,Sat Dec 28 13:38:53 +0000 2019,1,10,@ylecun,#aidebate,,,232294292
73,1210881852141117441,https://twitter.com/DrRESmith/status/1210881852141117441,,"They all assume that they could have the right stuff (symbols, networks, whatever) to have just the right special quality emerge. But this is far more faith than science. Thus the continual fervour of the #AIDebate . It’s a religious argument about the unseen and ununderstood.",2019-12-28 11:15:05,Sat Dec 28 11:15:05 +0000 2019,2,10,,#AIDebate,,,2638796425
74,1210878116853428224,https://twitter.com/DrRESmith/status/1210878116853428224,,"Perhaps a long thread, but I feel the #AIDebate (both the one featuring @GaryMarcus and Yoshua Bengio, and in the larger sense) is a continuation of AI academia continuing to play inside baseball, asking the wrong questions 1/",2019-12-28 11:00:14,Sat Dec 28 11:00:14 +0000 2019,4,8,@GaryMarcus,#AIDebate,,,2638796425
75,1210876401827696642,https://twitter.com/Petro_WellTest/status/1210876401827696642,,Go further with #Datascience #DataAnalytics #Datanalytics #analytics #data #Statistics #Probability in #Oil & #Gas #ml #AIDebate #machinelearning #DeepLearning #opendata #cybersecurity https://www. welltestnordisk.com / pic.twitter.com/i0WLSOlHNT,2019-12-28 10:53:25,Sat Dec 28 10:53:25 +0000 2019,5,2,,#Datascience #DataAnalytics #Datanalytics #analytics #data #Statistics #Probability #Oil #Gas #ml #AIDebate #machinelearning #DeepLearning #opendata #cybersecurity,,https://www.welltestnordisk.com/,932966360136724481
76,1210850030820773888,https://twitter.com/zaferdemirkol/status/1210850030820773888,,A research program is not a set of techniques: A brief response to Yoshua Bengio’s December 26… https:// medium.com/@GaryMarcus/a- research-program-is-not-a-set-of-techniques-a-brief-response-to-yoshua-bengios-december-26-fafc0a29ffc9 … by @GaryMarcus #aidebate,2019-12-28 09:08:38,Sat Dec 28 09:08:38 +0000 2019,3,9,@GaryMarcus @GaryMarcus,#aidebate,,https://medium.com/@GaryMarcus/a-research-program-is-not-a-set-of-techniques-a-brief-response-to-yoshua-bengios-december-26-fafc0a29ffc9,9090402
77,1210844167913517056,https://twitter.com/AngeloDalli/status/1210844167913517056,,Interesting redefinition of Deep Learning by Yoshua Bengio - emphasis on gradient descent methods is out and now DL encompasses all neural networks... there’s a need to classify types of systems to know their limitations! #AIDebate continues! @Montreal_AI @Quebec_AI @GaryMarcus pic.twitter.com/0ucZTs5owI,2019-12-28 08:45:20,Sat Dec 28 08:45:20 +0000 2019,9,42,@Montreal_AI @Quebec_AI @GaryMarcus,#AIDebate,,,22894187
78,1210843981426249728,https://twitter.com/AnandKArumugam/status/1210843981426249728,,"More you follow debates like #AIDebate ; undeniably thought provoking, but it is easy to get caught up in all sort of biases: yours, your organization, your #Industry and your twitter influencer carries. Reminds how we can be irrational by @danariely in predictably irrational.",2019-12-28 08:44:36,Sat Dec 28 08:44:36 +0000 2019,0,1,@danariely,#AIDebate #Industry,,,2963618963
79,1210809533120909312,https://twitter.com/dmonett/status/1210809533120909312,,"Both topics are related, however: ad hominem behaviour in #AI . Yet, my tweet is explicitly related to the #AIdebate (it's not a debate anymore IMHO) and what (not only!) Turing award winners like @ylecun & Bengio have tweeted/written re @GaryMarcus . Disgusting.",2019-12-28 06:27:43,Sat Dec 28 06:27:43 +0000 2019,0,2,@ylecun @GaryMarcus,#AI #AIdebate,,,146536061
80,1210779445348298754,https://twitter.com/prakashkagitha/status/1210779445348298754,,Your essay in medium is just digressing from your debit point to arbitrary technicalities. The debate was the right platform to raise these concerns. But don't express them on medium or elsewhere for there won't any back and forth communication to validate ideas. #AIdebate,2019-12-28 04:28:09,Sat Dec 28 04:28:09 +0000 2019,0,3,,#AIdebate,,,2889686918
81,1210766884724854784,https://twitter.com/zamishka/status/1210766884724854784,,When you're so over the #AIDebate but everybody keeps retweeting about it. pic.twitter.com/dpzbPdV4vc,2019-12-28 03:38:14,Sat Dec 28 03:38:14 +0000 2019,0,1,,#AIDebate,,,2877170686
82,1210765002128314371,https://twitter.com/JesParent/status/1210765002128314371,,"Absolutely. We gotta keep bringing more people to the table, building resources +capacity. Paraphrasing Geoffrey Hinton, the future likely depends on someone suspicious of both 'sides' of #aidebate @GaryMarcus & Bengio; good discussion yields leads for others to follow. https:// twitter.com/toluwajosh/sta tus/1210755177696784384 …",2019-12-28 03:30:46,Sat Dec 28 03:30:46 +0000 2019,3,12,@GaryMarcus,#aidebate,,https://twitter.com/toluwajosh/status/1210755177696784384,929029531
83,1210739683975553025,https://twitter.com/GaryMarcus/status/1210739683975553025,,"NEW post by Yoshua explicating his definition of deep learning, attached as a screenshot. (I anticipate responding briefly, though not today). Full archives of the continuing #AIDebate : https:// montrealartificialintelligence.com/aidebate/ courtesy @Montreal_AI Happy reading! pic.twitter.com/hBBYuyTzhf",2019-12-28 01:50:09,Sat Dec 28 01:50:09 +0000 2019,20,67,@Montreal_AI,#AIDebate,,https://montrealartificialintelligence.com/aidebate/,232294292
84,1210692928500387840,https://twitter.com/samoalfred/status/1210692928500387840,,"Fair enough but in the context of the #AIDebate , it got a lot of folks confused.",2019-12-27 22:44:22,Fri Dec 27 22:44:22 +0000 2019,0,0,,#AIDebate,,,56522040
85,1210690556709539840,https://twitter.com/Montreal_AI/status/1210690556709539840,,Deep Learning Ian Goodfellow and Yoshua Bengio and Aaron Courville : http://www. deeplearningbook.org #AIDebate #DeepLearning pic.twitter.com/nBhwFp0Qzd,2019-12-27 22:34:56,Fri Dec 27 22:34:56 +0000 2019,5,13,,#AIDebate #DeepLearning,,http://www.deeplearningbook.org,919860212
86,1210685798963658753,https://twitter.com/Montreal_AI/status/1210685798963658753,,The #AIDebate is not over ;),2019-12-27 22:16:02,Fri Dec 27 22:16:02 +0000 2019,3,5,,#AIDebate,,,919860212
87,1210678798049406977,https://twitter.com/astroherbatnik/status/1210678798049406977,,#DeepLearning #AIDebate regressed and it overfitted. I think I'll drop out.,2019-12-27 21:48:13,Fri Dec 27 21:48:13 +0000 2019,0,1,,#DeepLearning #AIDebate,,,904684392957657088
88,1210669400367542273,https://twitter.com/Montreal_AI/status/1210669400367542273,,"After AI Debate Reading A Meta-Transfer Objective for Learning to Disentangle Causal Mechanisms Bengio et al., 2019 : https:// arxiv.org/abs/1901.10912 #AIDebate pic.twitter.com/h7ctRoLjue",2019-12-27 21:10:52,Fri Dec 27 21:10:52 +0000 2019,4,6,,#AIDebate,,https://arxiv.org/abs/1901.10912,919860212
89,1210661544754925569,https://twitter.com/Montreal_AI/status/1210661544754925569,,"Video, slides and readings for the #AIDebate : https:// montrealartificialintelligence.com/aidebate/",2019-12-27 20:39:39,Fri Dec 27 20:39:39 +0000 2019,6,17,,#AIDebate,,https://montrealartificialintelligence.com/aidebate/,919860212
90,1210657522782285824,https://twitter.com/wilderrodrigues/status/1210657522782285824,,"That could be due to the amount of tweets you have sent in the past 24h. It’s a lot to stay tuned with and you might easily drift in your thoughts. There is a lot going on with the #AIDebate , medium post, etc. Give yourself a well deserved break and take care. https:// twitter.com/garymarcus/sta tus/1210651810421256192 …",2019-12-27 20:23:41,Fri Dec 27 20:23:41 +0000 2019,0,0,,#AIDebate,,https://twitter.com/garymarcus/status/1210651810421256192,33901765
91,1210649860304785410,https://twitter.com/dmonett/status/1210649860304785410,,"The tone that the so-called #AIdebate is taking is discouraging, disappointing, disgusting, offensive, unprofessional, appalling, ad hominem. Supposed #AI ""icons"" are falling like the concrete blocks of the Berlin Wall: stone by stone. The #AIwall is falling word by word. https:// twitter.com/khimya/status/ 1210606585590009856 …",2019-12-27 19:53:14,Fri Dec 27 19:53:14 +0000 2019,1,15,,#AIdebate #AI #AIwall,,https://twitter.com/khimya/status/1210606585590009856,146536061
92,1210623177128198144,https://twitter.com/markyjackson5/status/1210623177128198144,,The deep learning debate taking place is both interesting and unsettling. It is great to hear opposing views be debated but unsettling when it turns into a food fight #AIDebate,2019-12-27 18:07:12,Fri Dec 27 18:07:12 +0000 2019,1,4,,#AIDebate,,,1136993722170773505
93,1210623107205124096,https://twitter.com/ceobillionaire/status/1210623107205124096,,"ORIGINAL LIVE STREAMING of the #AIDebate 30,737 views !! FaceBook Live : https://www. facebook.com/MontrealAI/vid eos/498403850881660/ … #MontrealAI #QuebecAI pic.twitter.com/aoIKbMLymT",2019-12-27 18:06:55,Fri Dec 27 18:06:55 +0000 2019,4,7,,#AIDebate #MontrealAI #QuebecAI,,https://www.facebook.com/MontrealAI/videos/498403850881660/,176540776
94,1210620466530078720,https://twitter.com/raamana_/status/1210620466530078720,,"Yo @jack , twitter needs more #NLP addons. Simple filtering via phrases isn't enough. I want meta filters to mute [pointless] tweets that talk about muting some topics (instead of muting and living their life) You know, #DeepLearning can do this all and more, right? #AIDebate #AI",2019-12-27 17:56:26,Fri Dec 27 17:56:26 +0000 2019,0,1,@jack,#NLP #DeepLearning #AIDebate #AI,,,110940386
95,1210617181932797954,https://twitter.com/Montreal_AI/status/1210617181932797954,,"After AI Debate Reading ""BabyAI: First Steps Towards Grounded Language Learning With a Human In the Loop"" Chevalier-Boisvert @Love2Code et al., 2018 (latest version 19 Dec 2019) : https:// arxiv.org/abs/1810.08272 v4 … #AIDebate pic.twitter.com/Z3orrpIgdh",2019-12-27 17:43:23,Fri Dec 27 17:43:23 +0000 2019,3,4,@Love2Code,#AIDebate,,https://arxiv.org/abs/1810.08272v4,919860212
96,1210616434226843653,https://twitter.com/raamana_/status/1210616434226843653,,Gary's response to Yoshua's response (this #AIDebate is getting deep already! ): https:// medium.com/@GaryMarcus/a- research-program-is-not-a-set-of-techniques-a-brief-response-to-yoshua-bengios-december-26-fafc0a29ffc9 …,2019-12-27 17:40:24,Fri Dec 27 17:40:24 +0000 2019,5,13,@GaryMarcus,#AIDebate,,https://medium.com/@GaryMarcus/a-research-program-is-not-a-set-of-techniques-a-brief-response-to-yoshua-bengios-december-26-fafc0a29ffc9,110940386
97,1210615268331970560,https://twitter.com/raamana_/status/1210615268331970560,,Link to Yoshua Bengio's response: https:// docs.google.com/document/d/1P9 YyZ4xEDO98qPTa1Al4RnTqxj3mMiCvQE4i3hZkthY/edit … Original thread on rebranding: https:// twitter.com/raamana_/statu s/1209266195678973952?s=20 … #AIDebate #DeepLearning,2019-12-27 17:35:46,Fri Dec 27 17:35:46 +0000 2019,0,3,,#AIDebate #DeepLearning,,"https://docs.google.com/document/d/1P9YyZ4xEDO98qPTa1Al4RnTqxj3mMiCvQE4i3hZkthY/edit,https://twitter.com/raamana_/status/1209266195678973952?s=20",110940386
98,1210614759067967488,https://twitter.com/raamana_/status/1210614759067967488,,"Yoshua's response on rebranding of #DeepLearning in #AIDebate : From a QUICK glance -it seems too personal (to @GaryMarcus ) -""He's not one of us, so he can't tell us X"" doesn't sound very #inclusive to me! What if I suggest we call DL just #MachineLearning from now on? Fair? #AI pic.twitter.com/MVB6hTxlK8",2019-12-27 17:33:45,Fri Dec 27 17:33:45 +0000 2019,10,28,@GaryMarcus,#DeepLearning #AIDebate #inclusive #MachineLearning #AI,,,110940386
99,1210613105790717954,https://twitter.com/Montreal_AI/status/1210613105790717954,,webpage for the #AIDebate : https:// montrealartificialintelligence.com/aidebate/,2019-12-27 17:27:11,Fri Dec 27 17:27:11 +0000 2019,3,4,,#AIDebate,,https://montrealartificialintelligence.com/aidebate/,919860212
100,1210611666897035266,https://twitter.com/GaryMarcus/status/1210611666897035266,,"exactly, no generalization in the narrower sense you intend (but some generalization in a looser sense, as I note). here’s the slide you asked for, full set at the link @montreal_ai page for the #AIdebate pic.twitter.com/r6HKMmfp1Q",2019-12-27 17:21:28,Fri Dec 27 17:21:28 +0000 2019,1,4,@montreal_ai,#AIdebate,,,232294292
101,1210607719473963008,https://twitter.com/__olamilekan__/status/1210607719473963008,,My favorite thing about the #AIDebate is how ML Engineers are mostly unbothered.,2019-12-27 17:05:46,Fri Dec 27 17:05:46 +0000 2019,0,4,,#AIDebate,,,2866329470
102,1210596962707398657,https://twitter.com/teemu_roos/status/1210596962707398657,,...I bet $100 that you haven’t muted #AIdebate,2019-12-27 16:23:02,Fri Dec 27 16:23:02 +0000 2019,0,0,,#AIdebate,,,775588820175781888
103,1210596566937034753,https://twitter.com/teemu_roos/status/1210596566937034753,,"Certainly not fast enough for me. The best solution I found was to mute #AIdebate . ( @zacharylipton : since you asked, you *can* mute individual words/hashtags under Settings and Privacy)",2019-12-27 16:21:28,Fri Dec 27 16:21:28 +0000 2019,0,0,@zacharylipton,#AIdebate,,,775588820175781888
104,1210588616780632064,https://twitter.com/GaryMarcus/status/1210588616780632064,,"Uh oh! Yoshua misunderstood a bit of what I intended yesterday. The #AIDebate continues! I try to clarify here, ending with a summary of what l *love* so much about Yoshua's recent work. https:// link.medium.com/WNRyTr4oL2 https:// medium.com/@GaryMarcus/a- research-program-is-not-a-set-of-techniques-a-brief-response-to-yoshua-bengios-december-26-fafc0a29ffc9 …",2019-12-27 15:49:52,Fri Dec 27 15:49:52 +0000 2019,9,33,@GaryMarcus,#AIDebate,,"https://link.medium.com/WNRyTr4oL2,https://medium.com/@GaryMarcus/a-research-program-is-not-a-set-of-techniques-a-brief-response-to-yoshua-bengios-december-26-fafc0a29ffc9",232294292
105,1210585995873271812,https://twitter.com/Montreal_AI/status/1210585995873271812,,"AI DEBATE : Yoshua Bengio | Gary Marcus The Best Way Forward For AI Video, Slides and Readings : https:// montrealartificialintelligence.com/aidebate/ #AIDebate pic.twitter.com/vaPjD57Mwr",2019-12-27 15:39:27,Fri Dec 27 15:39:27 +0000 2019,9,15,,#AIDebate,,https://montrealartificialintelligence.com/aidebate/,919860212
106,1210576013664624640,https://twitter.com/ach3d/status/1210576013664624640,,"Thank you Yoshua Bengio and @GaryMarcus for #AIDebate , which was far more interesting than all the recent aggressive messages on Twitter about symbolic vs connectionist AI! Both of you bring a lot to AI community https:// youtu.be/pKgseaENkAU",2019-12-27 14:59:47,Fri Dec 27 14:59:47 +0000 2019,6,36,@GaryMarcus,#AIDebate,,https://youtu.be/pKgseaENkAU,39455790
107,1210553054027800576,https://twitter.com/Montreal_AI/status/1210553054027800576,,"Response to Gary Marcus - December 26th 2019 ""In reality deep learning always has been about learnng good representations by composition of learned functions. The 'how' of course evolves as research progresses."" - Yoshua Bengio https:// docs.google.com/document/d/1P9 YyZ4xEDO98qPTa1Al4RnTqxj3mMiCvQE4i3hZkthY/edit … #AIDebate pic.twitter.com/238HPgALeS",2019-12-27 13:28:33,Fri Dec 27 13:28:33 +0000 2019,7,9,,#AIDebate,,https://docs.google.com/document/d/1P9YyZ4xEDO98qPTa1Al4RnTqxj3mMiCvQE4i3hZkthY/edit,919860212
108,1210457295815086080,https://twitter.com/rashitha_/status/1210457295815086080,,The #AIDebate #YoshuaBengio vs. @GaryMarcus #ArtificialIntelligence #AIDebate #YoshuaBengio via http:// twinybots.ch https:// medium.com/@ksankar/the-a idebate-yoshuabengio-vs-garymarcus-fc4d702741ed?source=rss------artificial_intelligence-5 …,2019-12-27 07:08:03,Fri Dec 27 07:08:03 +0000 2019,1,4,@GaryMarcus @ksankar,#AIDebate #YoshuaBengio #ArtificialIntelligence #AIDebate #YoshuaBengio,,"http://twinybots.ch,https://medium.com/@ksankar/the-aidebate-yoshuabengio-vs-garymarcus-fc4d702741ed?source=rss------artificial_intelligence-5",53908243
109,1210439134528987141,https://twitter.com/AXTX/status/1210439134528987141,,Does #ArtificailIntelligence have a gender? #AIDebate #AI https:// twitter.com/swisscognitive /status/1210413755823218689 …,2019-12-27 05:55:53,Fri Dec 27 05:55:53 +0000 2019,1,4,,#ArtificailIntelligence #AIDebate #AI,,https://twitter.com/swisscognitive/status/1210413755823218689,47905449
110,1210417565702356992,https://twitter.com/BeingEntrePrnuR/status/1210417565702356992,,#AIDebate its like we asked for flying cars we got 40 character...we thought AI will take of humanity and we got children's toys,2019-12-27 04:30:10,Fri Dec 27 04:30:10 +0000 2019,1,5,,#AIDebate,,,123546644
111,1210409931003838465,https://twitter.com/Montreal_AI/status/1210409931003838465,,"AI DEBATE : Yoshua Bengio | Gary Marcus ""The Best Way Forward for AI"" High Quality Recording: https:// youtu.be/EeqwFjqFvJA By @Montreal_AI | Host: @MILAMontreal #AIDebate pic.twitter.com/4RLp7ahsyj",2019-12-27 03:59:50,Fri Dec 27 03:59:50 +0000 2019,7,8,@Montreal_AI @MILAMontreal,#AIDebate,,https://youtu.be/EeqwFjqFvJA,919860212
112,1210406280382287873,https://twitter.com/raamana_/status/1210406280382287873,,How best do we take conflicts of interest (commercial/academic/legacy etc) into account when judging one’s stances and arguments in an academic debate? #phdchat Like #AIDebate when BIG $$$ @stake for some. I believe simple disclosure is NOT enough! #DeepLearning #AI #ethics,2019-12-27 03:45:20,Fri Dec 27 03:45:20 +0000 2019,2,5,@stake,#phdchat #AIDebate #DeepLearning #AI #ethics,,,110940386
113,1210375931254263809,https://twitter.com/Montreal_AI/status/1210375931254263809,,"After AI Debate Readings ""Recurrent Independent Mechanisms"" Goyal et al., 2019: https:// arxiv.org/abs/1909.10893 #AIDebate pic.twitter.com/yMceO94wvk",2019-12-27 01:44:44,Fri Dec 27 01:44:44 +0000 2019,7,14,,#AIDebate,,https://arxiv.org/abs/1909.10893,919860212
114,1210369085957120003,https://twitter.com/raamana_/status/1210369085957120003,,"Most of the canonical forms, as I understand them, yes. Via the #AIDebate , I’m trying to push folks towards consensus on its definition: https:// twitter.com/raamana_/statu s/1209279696627736578?s=20 …",2019-12-27 01:17:32,Fri Dec 27 01:17:32 +0000 2019,1,1,,#AIDebate,,https://twitter.com/raamana_/status/1209279696627736578?s=20,110940386
115,1210364270925565952,https://twitter.com/Montreal_AI/status/1210364270925565952,,"After AI Debate Reading : ""The Consciousness Prior"" Yoshua Bengio : https:// arxiv.org/abs/1709.08568 #AIDebate #Consciousness #DeepLearning pic.twitter.com/jEK20CmbyL",2019-12-27 00:58:24,Fri Dec 27 00:58:24 +0000 2019,6,6,,#AIDebate #Consciousness #DeepLearning,,https://arxiv.org/abs/1709.08568,919860212
116,1210361633433903105,https://twitter.com/drdilekcelik/status/1210361633433903105,,You can do AI or you can just talk about it. #AIDebate #ML #DataScience,2019-12-27 00:47:55,Fri Dec 27 00:47:55 +0000 2019,3,6,,#AIDebate #ML #DataScience,,,809837090
117,1210357521577201664,https://twitter.com/iugoaoj/status/1210357521577201664,,"You could mute #AIdebate and the word ""symbolic"", that should help a little I guess",2019-12-27 00:31:35,Fri Dec 27 00:31:35 +0000 2019,0,0,,#AIdebate,,,3837896189
118,1210356734784618496,https://twitter.com/raamana_/status/1210356734784618496,,"Someone told me once: You can do research. You can discuss research. You can make jokes about research. You can join others in any of the former activities. Or not! It’s science. In a free country! #AIDebate Also, know any1 who declined invites to keynotes so they can do AI? https:// twitter.com/rsalakhu/statu s/1209888724189958144 …",2019-12-27 00:28:27,Fri Dec 27 00:28:27 +0000 2019,1,1,,#AIDebate,,https://twitter.com/rsalakhu/status/1209888724189958144,110940386
119,1210339236206936064,https://twitter.com/sasan_j/status/1210339236206936064,,"Since @GaryMarcus raised his concern about not getting citations for his work during #AIDebate . Though everybody should get credit for their work, some are more concerned about credits, and names than doing actual work.",2019-12-26 23:18:55,Thu Dec 26 23:18:55 +0000 2019,0,3,@GaryMarcus,#AIDebate,,,46624392
120,1210335563099697154,https://twitter.com/eric_c_graves/status/1210335563099697154,,Arguing with someone who's disincentivized (and shown to be unwilling) to change their mind about a poorly-defined topic seems unlikely to be worthwhile. #AIDebate,2019-12-26 23:04:19,Thu Dec 26 23:04:19 +0000 2019,0,2,,#AIDebate,,,1071621875082674177
121,1210335561484865536,https://twitter.com/eric_c_graves/status/1210335561484865536,,This whole #AIDebate seems like a gigantic waste of time. Participants can't even agree on definitions.,2019-12-26 23:04:19,Thu Dec 26 23:04:19 +0000 2019,0,3,,#AIDebate,,,1071621875082674177
122,1210317934146420736,https://twitter.com/anuragbeniwal09/status/1210317934146420736,,"Casting aspersions is easy, winning a debate on twitter is not equivalent to making real progress. It is mind boggling to me as a newbie in the field of AI, how much time great researchers are spending on twitter to win arguments or to make someone look bad #AIDebate https:// twitter.com/ObamaFoundatio n/status/1189634048282382336 …",2019-12-26 21:54:16,Thu Dec 26 21:54:16 +0000 2019,0,1,,#AIDebate,,https://twitter.com/ObamaFoundation/status/1189634048282382336,197397666
123,1210315353076535296,https://twitter.com/prem_k/status/1210315353076535296,,"While there's a huge #AIDebate that's still raging in academia, and has led to a surprise redefining of #DL itself by researchers, it remains that the industry is mostly interested in using #AI for these 7 broad use cases explained by @cognilytica . https:// twitter.com/GaryMarcus/sta tus/1210297110089912320?s=20 … pic.twitter.com/5wWFciNVP9",2019-12-26 21:44:01,Thu Dec 26 21:44:01 +0000 2019,0,2,@cognilytica,#AIDebate #DL #AI,,https://twitter.com/GaryMarcus/status/1210297110089912320?s=20,34394575
124,1210311155912237073,https://twitter.com/drjohnflackett/status/1210311155912237073,,Loving the #AIDebate - even though the whole #symbolic vs #connectionist to-&-fro is nothing new...we've been discussing it for decades. None of us are right. We need to keep researching and pushing the boundaries. /1,2019-12-26 21:27:20,Thu Dec 26 21:27:20 +0000 2019,2,4,,#AIDebate #symbolic #connectionist,,,495741531
125,1210299724927909888,https://twitter.com/deliprao/status/1210299724927909888,,When is a learning algorithm “deep”? A historical (2006) perspective from the one and only John Langford. John has an interesting criterion that I have not seen elsewhere. #AIDebate http:// hunch.net/?p=219 pic.twitter.com/Z3GwIgXfNM,2019-12-26 20:41:55,Thu Dec 26 20:41:55 +0000 2019,1,7,,#AIDebate,,http://hunch.net/?p=219,16984977
126,1210297110089912320,https://twitter.com/GaryMarcus/status/1210297110089912320,,"Wondering, in the aftermath of the Bengio-Marcus #AIdebate , what deep learning even means? Me, too. Here is my attempt to sort between two rather different conceptions, part one of my debate post mortem. https:// medium.com/@GaryMarcus/be ngio-marcus-ai-debate-post-mortem-part-i-the-deep-learning-pivot-f7bd62b9861c …",2019-12-26 20:31:31,Thu Dec 26 20:31:31 +0000 2019,31,101,@GaryMarcus,#AIdebate,,https://medium.com/@GaryMarcus/bengio-marcus-ai-debate-post-mortem-part-i-the-deep-learning-pivot-f7bd62b9861c,232294292
127,1210292291321188352,https://twitter.com/JesParent/status/1210292291321188352,,Gary Marcus: Toward a Hybrid of Deep Learning and Symbolic AI https://www. youtube.com/watch?v=vNOTDn 3D_RI … a bit of a review after #aidebate @GaryMarcus w @lexfridman #mitagi #agi,2019-12-26 20:12:23,Thu Dec 26 20:12:23 +0000 2019,0,1,@GaryMarcus @lexfridman,#aidebate #mitagi #agi,,https://www.youtube.com/watch?v=vNOTDn3D_RI,929029531
128,1210281874183974912,https://twitter.com/BenGoldhaber/status/1210281874183974912,,Did the #AIDebate cause you to update on any of these questions?,2019-12-26 19:30:59,Thu Dec 26 19:30:59 +0000 2019,0,2,,#AIDebate,,,37981571
129,1210278983348211712,https://twitter.com/evanmiltenburg/status/1210278983348211712,,"Interesting to see this discussion in the context of deep learning/ #nlproc . Exactly the same arguments have been used to argue against Chomsky's generative program. (""He keeps changing his theory!"") Maybe the #aidebate could learn from #linguistics ? https:// twitter.com/XiangmingMeng/ status/1210244994482634752 …",2019-12-26 19:19:30,Thu Dec 26 19:19:30 +0000 2019,0,2,,#nlproc #aidebate #linguistics,,https://twitter.com/XiangmingMeng/status/1210244994482634752,387697086
130,1210250898196385794,https://twitter.com/ChurchillMic/status/1210250898196385794,,"This is the best response to the question “what is DL?” following the #AIDebate . It’s fine to look forward, recognize limitations of current methods, etc., but the question feels more like a measuring rod for those seeking vindication. Just go build stuff. https:// twitter.com/iamtrask/statu s/1210234218497953792 …",2019-12-26 17:27:54,Thu Dec 26 17:27:54 +0000 2019,0,2,,#AIDebate,,https://twitter.com/iamtrask/status/1210234218497953792,1299163639
131,1210248147441770496,https://twitter.com/StropDoc101/status/1210248147441770496,,#AIDebate #AI #ethics https:// twitter.com/AndNlp/status/ 1210057511186960384 …,2019-12-26 17:16:58,Thu Dec 26 17:16:58 +0000 2019,0,1,,#AIDebate #AI #ethics,,https://twitter.com/AndNlp/status/1210057511186960384,2954772837
132,1210242845338030082,https://twitter.com/shripadt/status/1210242845338030082,,"My conclusions from #AIDebate : 1. There is huge value in the debate continuing---both sides offer valuable perspectives and complementary techniques. 2. Succumbing too early to implicit pressure to choose a ""winner"" might starve the other side of talent.",2019-12-26 16:55:54,Thu Dec 26 16:55:54 +0000 2019,1,3,,#AIDebate,,,67519086
133,1210242195808235520,https://twitter.com/martin_dinov/status/1210242195808235520,,"While I agree with this sentiment, this particular #AIdebate going on is kind of an important one. The definition(s) discussed here are likely to contribute towards good science/engineering and, equally, are important for better communication of what DL is to the general public.",2019-12-26 16:53:19,Thu Dec 26 16:53:19 +0000 2019,1,2,,#AIdebate,,,798276152
134,1210232553610850305,https://twitter.com/raamana_/status/1210232553610850305,,"Theoretical proof is the only way to make definitive statements on the strengths and limits of a particular method, for which Math requires us to provide fixed definition of the underlying concepts. Not hand-wavy ideas. Or moving targets! #DeepLearning #AIDebate #MachineLearning",2019-12-26 16:15:00,Thu Dec 26 16:15:00 +0000 2019,2,1,,#DeepLearning #AIDebate #MachineLearning,,,110940386
135,1210223271494340609,https://twitter.com/prakashkagitha/status/1210223271494340609,,"The Q. is whether everything can be representated as inductive bias/innateness in architectures, learning rules, and objective functions, when creating these trainable networks of differentiable modules. Don't say ""DL learns what it might learn and what it might not"" #AIDebate",2019-12-26 15:38:07,Thu Dec 26 15:38:07 +0000 2019,0,1,,#AIDebate,,,2889686918
136,1210217552154152960,https://twitter.com/TehRaio/status/1210217552154152960,,"I watched the #AIDebate yesterday, even as a native french speaker, the french accent will never not irritate me when it's that strong.",2019-12-26 15:15:23,Thu Dec 26 15:15:23 +0000 2019,0,3,,#AIDebate,,,223521568
137,1210217498794250240,https://twitter.com/kiranvaidhya93/status/1210217498794250240,,This is a reminder for me to write a blog about Bengio vs Marcus #AIDebate,2019-12-26 15:15:11,Thu Dec 26 15:15:11 +0000 2019,3,4,,#AIDebate,,,1513988384
